"Sexo","Edades","Largos","Pesos","HCraneo"
1,36,97.91,13.46,47.75
1,36,100.64,18,49.42
1,36,97.2,12.26,52.18
1,36,93.8,11.9,47.86
1,36,95.23,10.73,50.49
1,36,93.1,14.07,51.92
1,36,99.71,18.37,48.85
1,36,94.92,14.1,51.8
1,36,94.16,14,50.99
1,36,97,16.78,48
1,36,97.92,15.48,48.33
1,36,97.53,14.23,51.08
1,36,97.45,12.03,52.18
1,36,94.54,14.23,51.4
1,36,96.65,14.93,49.34
1,36,94.99,14.57,47.92
1,36,99.32,13.92,48.49
1,36,90.53,14.94,51.1
1,36,92.88,16.18,49.68
1,36,97.04,14.64,49.9
1,36,97.81,16.95,49.99
1,36,98.75,14.23,49.67
1,36,92.69,12.78,50
1,36,96.34,13.01,46.17
1,36,99.19,15.08,47.82
1,36,91.81,13.56,48.9
1,36,97.59,16.61,53.36
1,36,92.49,15.67,50.33
1,36,92.76,13.88,50.97
1,36,98.86,11.33,51.37
1,36,87.56,15.91,49.01
1,36,98.05,12.9,49.83
1,36,93.42,13.73,48.98
1,36,93.01,13.9,47.29
1,36,95.48,15.47,52.79
1,36,94.43,12.22,47.97
1,36,97.28,12.32,49.47
1,36,92.41,18.92,50.24
1,36,87.52,13.53,48.54
1,36,100.98,13.18,48.6
1,36,96.48,14.05,50.6
1,36,90.23,12.87,48.02
1,36,101.92,11.99,54.14
1,36,102.29,15.18,53.23
1,36,94.15,13.3,50.21
1,36,93.7,12.25,51.13
1,36,97.15,15.21,50.93
1,36,96.57,10.94,51.31
1,36,98.95,16.47,49.29
1,36,94.37,14.72,49.34
1,36,95.67,14.72,49.17
1,36,97.33,17.16,53.08
1,36,95.82,15.48,49.17
1,36,89.34,12.87,46.68
1,36,92.36,13.24,49.54
1,36,97.68,13.9,50.42
1,36,97.26,16.59,50.35
1,36,94.24,16.66,47.37
1,36,97.52,15.62,48.54
1,36,97.92,17.8,48.38
1,36,96.63,16.23,51.79
1,36,99.25,14.12,49.61
1,36,96.19,13.23,48.91
1,36,97.63,11.78,46.38
1,36,90.43,13.79,50.37
1,36,96.55,13.97,48.98
1,36,100.24,15.59,51.49
1,36,98.47,14.21,50.74
1,36,93.41,15.89,47.84
1,36,92.22,16.1,48.65
1,36,103.47,15.97,48.34
1,36,93.46,14.7,48.88
1,36,97.68,10.95,50.85
1,36,93.95,15.53,49.09
1,36,96.35,13.95,47.94
1,36,105.03,12.22,49.94
1,36,101.29,13.85,50.96
1,36,101.2,15,51.93
1,36,98.91,13.62,48.99
1,36,94.33,14.76,51.69
1,36,91.37,13.62,51.27
1,36,93.62,13.29,48.74
1,36,97.1,13.98,48.89
1,36,95.8,13.81,48.93
1,36,95.77,14.07,47.66
1,36,92.83,13.36,47.72
1,36,97.23,11.02,47.14
1,36,96.42,11.64,47.78
1,36,95.11,20.21,51.31
1,36,96.35,16.64,53.62
1,36,90.07,15.6,49.75
1,36,87.95,12.46,48.88
1,36,97.42,16.41,53.38
1,36,102.98,16.21,50.12
1,36,94.78,12.87,49.99
1,36,98.39,15.13,51.81
1,36,98.92,14.97,50.08
1,36,99.72,15.87,51.49
1,36,99.68,14.31,50.94
1,36,96.91,15.21,48.97
1,36,97.29,17.37,47.58
1,36,100.15,16.27,49.01
1,36,93.03,13.89,48.87
1,36,91.13,14.47,49.94
1,36,96.75,17.97,49.45
1,36,100.7,15.12,52.26
1,36,95.42,14.01,51.18
1,36,92.34,13.13,50.26
1,36,87.87,14.82,48.21
1,36,93.54,18.24,50.25
1,36,100.08,14.49,49.91
1,36,92.69,16,48.13
1,36,94.64,12.4,49.1
1,36,100.14,15.28,49.58
1,36,95.04,14.08,50.61
1,36,91.56,13.58,47.91
1,36,94.74,14.52,49.86
1,36,93.49,15.17,51.07
1,36,103.18,14.02,50.41
1,36,98.06,13.68,51.82
1,36,91.01,14.83,47.84
1,36,100.55,12.49,50.49
1,36,100.23,13.6,48.71
1,36,103.09,14.02,48.53
1,36,91.12,14.93,49.01
1,36,100.73,13.4,48.02
1,36,102.79,15.88,49.98
1,36,95.54,13.87,49.33
1,36,91.03,17.31,48.12
1,36,86.13,12.64,49.92
1,36,98.07,12.55,50.16
1,36,95.15,16.4,53
1,36,99.15,12.76,46.3
1,36,93.57,12.06,48.59
1,36,95.03,16.91,50.43
1,36,93.64,16.04,47.93
1,36,93.43,14.87,49.1
1,36,98.74,14.22,49.95
1,36,88.73,14.37,48.12
1,36,92.37,16.26,50.43
1,36,97.86,14.21,51.21
1,36,94.05,13.05,49.13
1,36,105.03,15.81,52.59
1,36,99.34,16.36,50.57
1,36,94.25,14.7,47.96
1,36,94.53,14.31,51.6
1,36,95.41,13.55,47.16
1,36,96.62,15.87,51.79
1,36,97.16,9.97,48.37
1,36,98.54,13.97,49.91
1,36,97.53,15.47,49.49
1,36,93.63,12.97,50.27
1,36,96.11,11.76,49.59
1,36,102.84,13.3,52.26
1,36,98.79,13.13,49.54
1,36,101.6,12.11,48.41
1,36,95.79,13.01,52.57
1,36,95.46,15.98,51.77
1,36,95.25,14.06,50.66
1,36,95.04,13.5,50.05
1,36,93.06,14.57,51.96
1,36,93.71,16.09,49
1,36,95.23,11.82,48.9
1,36,98.33,13.65,46.17
1,36,94.47,15.54,48.79
1,36,97.74,14.42,49.51
1,36,93.94,15.94,47.84
1,36,90.07,14.13,49.59
1,36,92.74,14.2,50.79
1,36,90.45,17.09,51.17
1,36,99.45,12.71,52.27
1,36,94.36,14.35,50.78
1,36,95.44,18.26,48.03
1,36,91.37,14.97,49.75
1,36,94.33,15.75,51.77
1,36,96.94,14.35,49.6
1,36,97.31,11.94,50.18
1,36,91.51,12.32,48.65
1,36,101.36,13.29,48.11
1,36,91.95,12.47,50.74
1,36,96.09,14.62,46.84
1,36,94.86,11.78,48.28
1,36,99.21,15.8,49
1,36,94,16.1,51.34
1,36,97.3,13.64,50.58
1,36,89.58,14.35,48.82
1,36,88.9,15.9,51.22
1,36,98.2,18.03,48.71
1,36,95.12,13.73,48.93
1,36,96.78,14.71,48.67
1,36,97.33,13.24,47.68
1,36,101.24,13.83,49.61
1,36,100.58,10.78,49.71
1,36,91.93,10.75,48.09
1,36,93.49,15.49,51.37
1,36,93.41,14.48,49.77
1,36,95.66,13.91,48.68
1,36,96.74,11.05,49.26
1,36,94.57,10.48,50.23
1,36,94.12,16.65,48.96
1,36,95.79,12.33,50.99
1,36,102.17,13.86,51.27
1,36,89.88,15.71,48.71
1,36,99.49,13.43,51.11
1,36,91.22,14.28,48.54
1,36,95.91,15.48,49.85
1,36,99.62,15.11,49.58
1,36,94.47,14.51,47.06
1,36,95.47,14.47,49.74
1,36,102.01,16.09,50.26
1,36,99.84,12.86,48.81
1,36,90.63,16.03,51.26
1,36,94.65,15.47,50.89
1,36,98.44,12.24,50
1,36,93.48,13.88,51.61
1,36,98.03,11.58,48.63
1,36,93.41,12.96,46.82
1,36,99.19,14.5,46.84
2,0,49.19,3.56,33.22
2,0,40.84,3.7,32.23
2,0,47.38,2.91,33.05
2,0,42.96,3.17,38.53
2,0,48.24,3.68,36.19
2,0,52.38,2.74,33.6
2,0,46.38,3.85,35.61
2,0,54.28,4.25,36.8
2,0,42.98,2.66,36.37
2,0,49.43,3.32,32.71
2,0,45.87,3.58,34.72
2,0,52.23,4.3,35.18
2,0,46.26,3.06,33.87
2,0,51.64,3.58,37.18
2,0,49.43,3.16,35.08
2,0,46.59,3.17,35.01
2,0,51.64,3.42,33.6
2,0,49.35,3.54,32.29
2,0,49.91,3.92,36.96
2,0,49.66,4.29,32.99
2,0,51.47,3.73,33.02
2,0,46.42,3.97,35.34
2,0,52.41,3.67,36.28
2,0,45.22,3.54,31.21
2,0,49.16,2.57,38.89
2,0,45.66,2.72,39.44
2,0,51.46,4.49,35.71
2,0,46.48,4.29,34.02
2,0,49.19,4.34,36.95
2,0,48.63,3.18,36.02
2,0,52.94,3.12,33.22
2,0,51.68,3.9,32.48
2,0,42.63,4.25,34.61
2,0,48.59,3.92,36.32
2,0,47.44,3.74,36.92
2,0,46.84,3.25,33.94
2,0,48,3.75,36.04
2,0,49.26,3.11,35.37
2,0,48.3,2.99,34.55
2,0,50.44,3.7,32.58
2,0,45.77,3.44,35.11
2,0,42.1,3.46,33.64
2,0,51.98,3.3,32.66
2,0,46.58,2.57,33.01
2,0,53.29,2.94,35.27
2,0,54.43,3.42,34.1
2,0,51.08,3.8,35.42
2,0,48.12,3.79,35.94
2,0,51.28,3.96,33.38
2,0,46.48,3.35,34.69
2,0,52.55,3.58,32.01
2,0,52.72,3.76,34.43
2,0,46.45,4.12,35.55
2,0,50.2,3.49,36.4
2,0,51.17,3.83,34.91
2,0,44.88,3.63,35.6
2,0,47.78,3.82,33.73
2,0,54.7,3.79,31.47
2,0,51.64,2.55,35.24
2,0,49.56,3.64,34.62
2,0,49.3,3.61,34.05
2,0,52.41,3.7,34.61
2,0,50.28,3.45,31.49
2,0,47.62,2.71,33.8
2,0,51.81,4.54,35.34
2,0,51.83,4.37,34.86
2,0,47.53,3.32,34.42
2,0,50.07,4.11,36.83
2,0,49.67,3.58,35.63
2,0,52.26,3.47,35.55
2,0,47.77,3.37,37.08
2,0,47.75,2.99,34.72
2,0,47.27,3.24,32.13
2,0,48.91,3.83,33.53
2,0,52.03,4.49,36.94
2,0,49.44,3.15,34.49
2,0,45.92,3.17,33.01
2,0,44.71,3.27,34.19
2,0,50.99,3.25,34.25
2,0,47.46,3.09,34.36
2,0,52.24,3.49,34.89
2,0,45.33,3.04,33.5
2,0,53.1,3.07,33.18
2,0,53.15,4.07,34.57
2,0,51.55,3.34,31.88
2,0,49.51,2.25,35.11
2,0,51.47,2.71,33.67
2,0,48.71,3.32,35.24
2,0,53.22,3.86,36.85
2,0,54.15,3.78,36.8
2,0,53.03,3.03,34.2
2,0,50.07,2.47,35.35
2,0,48.14,3.47,34.59
2,0,53.67,4.03,35.97
2,0,45.22,3.43,33.05
2,0,49.02,3.62,34.54
2,0,45.75,3.69,29.84
2,0,52.12,3.14,32.65
2,0,48.01,2.91,29.19
2,0,53.72,2.99,33.72
2,0,47.92,2.88,36.37
2,0,45.42,3.43,33.87
2,0,48.74,2.69,33.1
2,0,48.51,2.73,33.76
2,0,49.22,4.24,34.18
2,0,51.03,4.14,34.78
2,0,52.08,3.56,33.54
2,0,48.32,3.34,37.44
2,0,48.61,3.32,35.76
2,0,55.52,3.77,32.06
2,0,52.33,3.55,36.78
2,0,50.12,4.05,33.45
2,0,49.82,3.58,32.63
2,0,48.15,3.1,34.82
2,0,50.32,3.81,36.08
2,0,51.04,3.11,34.15
2,0,46.46,3.39,34.71
2,0,49.72,2.5,35.93
2,0,47.4,3.08,36.34
2,0,51.38,3.6,36.6
2,0,44.4,3.31,33.68
2,0,52.64,3.08,36.02
2,0,53.43,3.44,32.06
2,0,45.82,4.2,37.59
2,0,51.19,4.53,35.73
2,0,53.1,3.52,34.77
2,0,50.44,2.86,31.65
2,0,50.39,3.2,34.13
2,0,48.65,3.64,32.83
2,0,47.71,3.25,36.85
2,0,44.68,3.37,35.67
2,0,46.55,3.39,36.27
2,0,47.22,3.67,34.6
2,0,49.93,3.27,35.33
2,0,48.08,3.99,33.7
2,0,50,2.63,35.94
2,0,47.87,3.8,36.05
2,0,47.82,3.2,37.11
2,0,49.01,2.95,33.7
2,0,53.14,2.61,38.38
2,0,50.64,3.13,35.35
2,0,47.58,2.89,31.09
2,0,50.23,2.9,35.76
2,0,49.44,2.85,35.94
2,0,45.52,3.54,35.73
2,0,48.75,3.31,35.6
2,0,50.66,3.55,37.39
2,0,46.49,3.69,34.51
2,0,51.7,3.57,36.04
2,0,49.16,3.78,34.31
2,0,44.89,2.93,36.93
2,0,50.17,3.8,30.97
2,0,50.96,3.24,38.52
2,0,49.65,3.31,36.33
2,0,52.63,4.58,32.16
2,0,53.71,2.91,31.86
2,0,50.06,3.93,34.9
2,0,54.24,3.86,36.22
2,0,47.91,3.61,35.68
2,0,47.53,2.12,37.57
2,0,48.95,3.89,32.81
2,0,51.06,3.07,36.86
2,0,54.83,4.81,34.61
2,0,49.78,3.93,34.21
2,0,48.59,3.21,37.57
2,0,51.4,2.73,35.52
2,0,48.94,3.64,33.49
2,0,51,2.88,36.97
2,0,48.72,3.1,33.18
2,0,52.62,4.33,34.17
2,0,53,2.74,31.69
2,0,50.17,3.14,35.48
2,0,47.71,2.79,36.27
2,0,51.15,4.1,32.37
2,0,48.82,3.1,37.58
2,0,44.58,3.45,31.12
2,0,45.79,3.6,29.78
2,0,48.94,2.87,34.65
2,0,51.18,3.14,34.47
2,0,53.07,3.07,38.53
2,0,44.83,3.64,34.21
2,0,47.88,3.65,34.23
2,0,49.21,2.82,35.12
2,0,48.68,3.68,34.25
2,0,50.36,3.28,35.42
2,0,47.33,3.88,36.93
2,0,48.97,2.37,35.16
2,0,49.45,3.28,32.95
2,0,49.68,2.94,37.08
2,0,47.54,2.85,33.27
2,0,48.98,3.47,34.53
2,0,47.35,3.82,34.54
2,0,49.65,3.4,37.61
2,0,48.5,2.94,33.95
2,0,51.73,3.01,32.42
2,0,50.59,3.53,35.64
2,0,49.25,3.67,36.25
2,0,48.33,2.8,36.64
2,0,48.83,3.3,34.96
2,0,50.98,3.32,34.69
2,0,53.16,3,38.52
2,0,48.36,3.12,32.96
2,0,49.17,3.36,35.53
2,0,48.8,2.95,36.15
2,0,53.5,3.9,35.02
2,0,45.02,3.06,32.75
2,0,48.32,3.42,38.79
2,0,47.3,3.59,34.97
2,0,52.46,3.51,33.24
2,0,44.44,3.52,35.78
2,0,50.2,3.88,38.1
2,0,50.35,4.27,33.52
2,0,51.7,2.87,33.94
2,0,49.89,3.42,36.25
2,0,48.99,3,36.39
2,0,49.58,4.14,35.63
2,0,47.39,3.78,33.06
2,0,44.63,3.37,33.86
2,0,51.94,3.65,35.33
2,0,49.13,3.26,33.85
2,0,46.09,4.06,33.36
2,0,49.06,2.95,35.58
2,0.5,48.71,3.01,36.14
2,0.5,50.13,4.08,34.53
2,0.5,53.88,3.37,38.37
2,0.5,51.09,4.32,36.99
2,0.5,54.56,3.56,36.13
2,0.5,49.53,2.98,36.86
2,0.5,49.44,3.28,35.82
2,0.5,52.53,3.17,32.76
2,0.5,50.64,3.16,34.73
2,0.5,50.85,3.02,36.37
2,0.5,53.97,3.81,37.18
2,0.5,50.79,4.22,37.43
2,0.5,49.85,3.47,35.96
2,0.5,55.04,3.1,37.7
2,0.5,53.11,2.77,36.33
2,0.5,52.91,2.6,35.52
2,0.5,50.67,4.04,35.77
2,0.5,50.24,3.92,35.43
2,0.5,50.56,4.6,36.33
2,0.5,53.46,4.2,35.13
2,0.5,46.64,3.12,36.58
2,0.5,55.1,3.97,37.07
2,0.5,51.28,3.95,36.86
2,0.5,50.77,4.68,39.11
2,0.5,53.3,4.02,35.76
2,0.5,48.21,4.13,38.16
2,0.5,52.8,4.26,35.69
2,0.5,52.27,4.4,36.92
2,0.5,50.01,3.38,34.89
2,0.5,54.03,3.15,39.36
2,0.5,51.59,3.93,32.66
2,0.5,58.16,2.94,35.45
2,0.5,51.28,4.55,36.63
2,0.5,48.72,3.6,34.76
2,0.5,54.4,5.08,39.6
2,0.5,47.73,4.14,38.96
2,0.5,51.49,3.08,37.32
2,0.5,52.18,3.95,38.01
2,0.5,57.12,3.27,34.73
2,0.5,48.5,3.47,37.21
2,0.5,52.96,3.9,36.7
2,0.5,50.42,3.92,38.33
2,0.5,47.78,3.21,36.29
2,0.5,48.17,3.97,35.19
2,0.5,47.38,3.37,33.95
2,0.5,50.56,2.99,38.02
2,0.5,51.59,4.28,37.55
2,0.5,55.54,3.89,34.81
2,0.5,52.73,4.46,36.52
2,0.5,48.9,3.31,35.18
2,0.5,50.07,3.23,35.05
2,0.5,50.73,3.21,37.74
2,0.5,50.06,2.93,34.86
2,0.5,53.53,3.16,37.18
2,0.5,48.15,4.06,36.45
2,0.5,49.17,4.52,35.69
2,0.5,47.7,3.66,37.83
2,0.5,50.58,3.72,35.44
2,0.5,50.97,3.56,37.34
2,0.5,50.98,3.46,33.1
2,0.5,48.72,4.05,34.96
2,0.5,55.43,4.1,35.8
2,0.5,55.34,3.84,34.79
2,0.5,56.08,4.63,40.09
2,0.5,52.42,4.07,38.13
2,0.5,46.43,2.95,39.23
2,0.5,48.86,4.27,39.26
2,0.5,53.11,3.2,34.71
2,0.5,50.22,3.21,32.53
2,0.5,54.05,4.43,35.45
2,0.5,51.55,3.58,36.79
2,0.5,52.36,4.33,36.17
2,0.5,48.54,3.8,37.83
2,0.5,54.32,3.82,35.63
2,0.5,50.7,3.91,36.72
2,0.5,52.71,2.93,35.11
2,0.5,51.07,3.39,36.87
2,0.5,54.16,4.18,36.22
2,0.5,52.96,3.56,36.01
2,0.5,50.86,3.83,36.39
2,0.5,49.69,3.76,38.06
2,0.5,48.89,2.68,33.44
2,0.5,53.07,2.95,36.41
2,0.5,54.13,3,34.92
2,0.5,56.23,3.6,35.99
2,0.5,54.84,4.15,35.13
2,0.5,54,3.59,37.55
2,0.5,53.91,3.71,34.99
2,0.5,53.05,3.25,36.31
2,0.5,53.41,3.16,37.72
2,0.5,55.45,3.19,35.74
2,0.5,52.74,4.43,34.84
2,0.5,50.73,4.33,37.94
2,0.5,50.77,4.57,36.21
2,0.5,54.97,3.82,35.9
2,0.5,51.54,4.26,31.8
2,0.5,53,3.36,35.59
2,0.5,50.79,3.79,35.37
2,0.5,49.02,3.63,34.44
2,0.5,50.37,3.82,35.18
2,0.5,50.94,3.25,36.5
2,0.5,52.91,4.14,33.51
2,0.5,49.82,4.2,35.24
2,0.5,49.32,4.72,38.11
2,0.5,47.63,2.79,36.09
2,0.5,47.74,3.37,38
2,0.5,49.94,3.72,37.72
2,0.5,47.51,3.84,35.66
2,0.5,49.2,3.61,36.16
2,0.5,53.89,4.05,35.26
2,0.5,52.56,4.19,37.91
2,0.5,50.6,3.51,33.97
2,0.5,48.64,4.04,36.73
2,0.5,53.92,3,35.88
2,0.5,50.32,3.33,35.34
2,0.5,46.42,3.44,35.17
2,0.5,48.72,4.34,39.29
2,0.5,52.71,3.6,38.76
2,0.5,46.33,3.22,36.6
2,0.5,49.22,3.85,33.23
2,0.5,52.03,4.06,39.87
2,0.5,49.4,2.96,37.64
2,0.5,50.82,4.24,33.36
2,0.5,49.03,3.76,35.75
2,0.5,55.35,4,37.5
2,0.5,54.05,3.94,36.03
2,0.5,52.09,3.54,33.44
2,0.5,52.31,3.6,34.9
2,0.5,53.48,3.79,35.69
2,0.5,49.59,3.31,35.93
2,0.5,53.76,4.91,35.74
2,0.5,52.98,3.41,33.34
2,0.5,49.89,3.84,38.73
2,0.5,52.66,3.78,37.52
2,0.5,55.11,3.28,39.33
2,0.5,55.63,3.71,36.45
2,0.5,47.92,3.28,32.23
2,0.5,50.23,5.09,36.7
2,0.5,52.65,3.96,37.91
2,0.5,51.67,2.95,37.93
2,0.5,51.86,3.23,32.11
2,0.5,50.47,3.12,39.83
2,0.5,48.72,3.2,35.2
2,0.5,52.44,4.51,36.53
2,0.5,49.77,3.69,36.22
2,0.5,55.64,3.25,39.6
2,0.5,52.9,3.9,32.47
2,0.5,47.77,4.26,33.87
2,0.5,55.19,4.06,37.47
2,0.5,49.68,2.64,36.48
2,0.5,51.56,3.43,35.45
2,0.5,52.15,3.4,34.91
2,0.5,54.26,3.68,34.6
2,0.5,48.46,4.19,36.62
2,0.5,48.92,3.88,34.06
2,0.5,52.02,4.18,33.82
2,0.5,51.66,2.94,35.03
2,0.5,52.86,2.54,35.4
2,0.5,52.81,3.42,36.67
2,0.5,51.83,3.7,37.1
2,0.5,46.64,4.31,36.12
2,0.5,56.31,3.31,34.7
2,0.5,54.61,3.29,34.42
2,0.5,47.55,4.13,38.32
2,0.5,52.3,3.77,37.74
2,0.5,48.81,3.63,37.05
2,0.5,47.04,4.26,36.02
2,0.5,57.02,3.06,33.84
2,0.5,51.07,3.36,36.21
2,0.5,53.71,3.56,33.61
2,0.5,53.46,3.1,34
2,0.5,51.96,3.9,37.4
2,0.5,51.69,3.08,38.2
2,0.5,49.74,3.3,34.84
2,0.5,50.6,3.87,33.86
2,0.5,49.81,4.5,37.5
2,0.5,53.6,3.96,40.16
2,0.5,47.53,3,36.75
2,0.5,51,4.43,37.06
2,0.5,55.03,3.28,39.21
2,0.5,49,3.57,35.13
2,0.5,55.95,4.47,37.57
2,0.5,53.1,4.16,34.48
2,0.5,52.25,4.33,36.08
2,0.5,50.92,4.18,38.58
2,0.5,54.48,4.11,32.71
2,0.5,59.15,3.8,34.78
2,0.5,48.43,4.01,34.95
2,0.5,51.67,3.05,35.55
2,0.5,52.08,3.19,34.69
2,0.5,51.83,4.22,35.92
2,0.5,50.52,3.94,35.07
2,0.5,53.59,3.43,39.66
2,0.5,52.63,3.31,33.33
2,0.5,48.26,3.96,34.6
2,0.5,55.09,3.98,36.04
2,0.5,51.35,3.49,35.04
2,0.5,51,3.35,34.77
2,0.5,47.64,3.23,36.39
2,0.5,56.41,4.75,33.86
2,0.5,49.22,3.62,36.19
2,0.5,55.03,4.11,37.44
2,0.5,50.29,4.34,37.18
2,0.5,55.51,3.94,36.02
2,0.5,57.34,4.23,36.2
2,0.5,51.9,3.51,35.64
2,0.5,50.8,3.74,35.9
2,0.5,48.86,3.71,37.77
2,0.5,53.05,3.5,36.55
2,0.5,46.63,3.05,35.15
2,0.5,52.55,3.75,36.21
2,0.5,55.56,3.89,36.33
2,0.5,49.44,3.1,34.62
2,0.5,52.63,3.9,34.54
2,0.5,50.26,4.56,38.23
2,0.5,52.79,3.83,37.12
2,0.5,53.62,3.13,39.74
2,0.5,50.05,3.2,36.43
2,0.5,51.84,4.02,35.03
2,0.5,49.46,3.65,33.54
2,0.5,53.43,4.47,35.75
2,0.5,52.56,3.2,31.01
2,0.5,49.14,3.39,36.28
2,0.5,55.19,3.09,34.45
2,0.5,53.47,4.12,37.26
2,0.5,55.27,3.65,34.02
2,0.5,48.78,3.14,34.6
2,0.5,56,3.47,36.61
2,0.5,50.99,4.66,37.5
2,0.5,53.08,3.92,36.57
2,0.5,48.19,2.71,38.03
2,0.5,52.09,3.82,39.44
2,0.5,50.7,3.64,35.3
2,0.5,54.5,3.12,36.98
2,0.5,50.58,3.91,33.17
2,0.5,50.77,4.75,37.13
2,0.5,48.42,4.04,37.34
2,0.5,49.07,4.1,34.14
2,0.5,50.9,3.84,35.34
2,0.5,50.35,3.73,39.33
2,0.5,51.11,3.45,35.98
2,0.5,48.71,3.3,34.32
2,0.5,50.87,3.5,33.98
2,0.5,50.05,3.93,37.16
2,0.5,53.4,3.67,36.93
2,0.5,50.22,4.23,34.93
2,0.5,52.34,4.75,37.36
2,0.5,52.99,3.98,35.15
2,0.5,50.05,3.54,36.1
2,0.5,50.04,3.57,33.79
2,0.5,49.17,3.98,35.2
2,0.5,49.22,4.59,36.16
2,0.5,49.86,2.71,35.21
2,0.5,52.43,3.87,34.9
2,0.5,52.17,3.75,36.68
2,0.5,51.17,4.01,35.82
2,0.5,50.21,4.14,37.54
2,0.5,51.89,2.87,39.79
2,0.5,52.14,4.15,36.2
2,0.5,54.31,2.9,32.33
2,0.5,53.37,2.9,34.96
2,0.5,49.17,4.06,36.94
2,0.5,53.96,4.06,38.66
2,0.5,48.35,4.28,37.32
2,0.5,51.5,3.12,35.81
2,0.5,53.09,3.83,34.23
2,0.5,47.84,4.7,35.93
2,0.5,56.33,4.51,37.27
2,0.5,46.92,3.45,33.94
2,0.5,53.53,4.13,35.98
2,0.5,57.14,4.1,34.39
2,0.5,55.21,3.51,38.3
2,0.5,53.01,3.31,36.5
2,0.5,51.11,4.54,36.39
2,0.5,55.29,3.75,35
2,0.5,49.31,3.63,34.08
2,0.5,51.4,3.77,36.91
2,0.5,50.89,4.09,39.47
2,0.5,51.75,3.96,35.27
2,0.5,50.99,3.54,38.82
2,0.5,54.84,3.1,38.81
2,0.5,49.95,4.43,37.6
2,0.5,53.16,3.98,38.96
2,0.5,52.31,3.53,36.64
2,0.5,50.69,2.62,36.75
2,0.5,53.67,4.32,39.06
2,0.5,49.53,4.08,33.35
2,0.5,55.07,3.21,36.16
2,0.5,51.91,3.42,40.31
2,0.5,45.91,4.07,34.67
2,0.5,50.63,3.47,36.74
2,0.5,49.3,3.48,35.45
2,0.5,51.54,4.14,37.03
2,0.5,55.66,3.19,37.12
2,0.5,52.33,3.95,34.38
2,0.5,52.78,4.12,36.1
2,0.5,48.51,3.67,35.3
2,0.5,49.99,2.76,36.42
2,0.5,52.49,4.12,34.4
2,0.5,50.32,3.31,35.65
2,0.5,51.47,4.15,35.74
2,0.5,51.93,4.15,34.56
2,0.5,47.47,3.93,33.8
2,0.5,45.89,3.53,35
2,0.5,51.09,3.77,35.85
2,0.5,50.28,4.1,36.16
2,0.5,53.61,3.56,36.47
2,0.5,50.85,3.28,38
2,0.5,49.05,4.35,36.71
2,0.5,52.11,3.62,39.26
2,0.5,53.83,3.84,38.22
2,0.5,53.57,4.15,33.63
2,0.5,49.8,3.78,39.66
2,0.5,51.43,2.9,34.69
2,0.5,52.35,4.2,34.74
2,0.5,52.23,3.99,35.23
2,0.5,50.26,3.42,37.32
2,0.5,50.9,4.07,39.09
2,0.5,51.54,2.89,36.24
2,0.5,51.26,5.05,38.86
2,0.5,53.34,3.95,35.61
2,0.5,52.47,3.86,36.14
2,0.5,49.23,3.77,36.62
2,0.5,51.37,3.44,37.03
2,0.5,49.31,3.45,35.68
2,0.5,49.62,4.73,32.83
2,0.5,55.84,3.75,39.37
2,0.5,49.21,3.24,32.77
2,0.5,52.62,3.66,38.13
2,0.5,47.69,4.36,36.18
2,0.5,50.61,3.92,37.98
2,0.5,51.29,3.76,37.46
2,0.5,49.78,3.79,34.76
2,0.5,53.68,3.93,38.55
2,0.5,54.24,3.01,36.29
2,0.5,50.23,3.85,36.07
2,0.5,53.98,4.46,34.84
2,0.5,51.13,3.15,37.13
2,0.5,55.68,4.18,38.53
2,0.5,53.56,3.92,35.77
2,0.5,49.49,4.97,37.81
2,0.5,51.34,3.22,36.18
2,0.5,51.45,4.3,36.48
2,0.5,48.65,3.19,38.55
2,0.5,47.88,3.69,35.19
2,0.5,51.46,4.91,33.89
2,0.5,49.41,4.16,38
2,0.5,52.99,2.95,36.51
2,0.5,51.22,4.47,36.75
2,0.5,52.3,2.84,36.87
2,0.5,47.27,3.31,37.35
2,0.5,49.19,3.93,38.83
2,0.5,51.9,3.54,35.8
2,0.5,52.92,4.26,37.73
2,0.5,50.42,4.45,39.21
2,0.5,51.59,3.92,37.61
2,0.5,55.49,3.09,37.74
2,0.5,49.96,5.12,37.26
2,0.5,53.19,3.68,37.26
2,0.5,53.2,2.75,36.17
2,0.5,50.21,3.86,36.65
2,0.5,50.53,4.75,38.37
2,0.5,51.4,3.41,35.32
2,0.5,51.98,3.29,37.85
2,0.5,50.28,3.58,33.01
2,0.5,49.56,4.11,35.33
2,0.5,49.79,3.72,36.29
2,0.5,53.38,2.42,29.38
2,0.5,53.07,3.51,34.37
2,0.5,53.5,3.91,33.22
2,0.5,51.19,4.12,36.98
2,0.5,52.88,3.44,38.65
2,0.5,46.71,3.75,34.14
2,0.5,52.57,3.96,36.9
2,0.5,54.22,3.6,37.12
2,0.5,49.85,3.95,36.56
2,0.5,45.62,3.41,37.74
2,0.5,50.96,3.73,36.92
2,0.5,58.33,3.96,35.8
2,0.5,56.31,3.17,34.32
2,0.5,53.82,2.78,39.43
2,0.5,48.74,3.65,34.7
2,0.5,51.03,3.39,35.71
2,0.5,52.01,4.16,34.69
2,0.5,50.16,3.54,33.11
2,0.5,49.99,3.73,36.37
2,0.5,55.27,3.74,35.58
2,0.5,59.35,2.94,34.6
2,0.5,49.11,4.36,38.7
